id,location,quantity,unit_price,cost_per_invoice,product_name,prod_name_count,product_category,invoice_date,dow,week,yr,week_year,month,floor_month,invoice_no,stock_code,product_details,brand,brand_name,brand_category
1311,Michigan,4,4.15,16.6,Berry Fruit Bar,2,Edibles,2020-08-18,18,33,2020,2020-08-16,Aug,2020-08-01,563613,23174,NA,Sweet Peace,Salus,Edibles
1311,Michigan,4,2.95,11.8,Berry Fruit Bar,2,Edibles,2020-10-10,10,41,2020,2020-10-04,Oct,2020-10-01,570374,21288,NA,Sweet Peace,Salus,Medical
1311,Michigan,4,1.25,5,Berry Fruit Bar,2,Snack,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,578065,22422,NA,Sweet Peace,Salus,Edibles
1311,Michigan,4,1.95,7.8,Berry Fruit Bar,2,Snack,2020-04-21,21,16,2020,2020-04-19,Apr,2020-04-01,550965,20886,NA,Sweet Peace,Salus,Medical
1209,California,4,3.75,15,Bitty Baked Bears,2,Edibles,2020-10-17,17,42,2020,2020-10-11,Oct,2020-10-01,571486,22727,NA,Brown Bag Bakery,Prime,Flower
1209,California,4,1.25,5,Bitty Baked Bears,2,Snack,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537421,22585,NA,Brown Bag Bakery,Prime,Flower
1461,California,4,4.95,19.8,Black Cherry Pebbles,2,Edibles,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,581016,23355,NA,Magic Kitchen,Temple Extracts,Concentrates
1461,California,4,3.75,15,Black Cherry Pebbles,2,Edibles,2020-03-21,21,12,2020,2020-03-15,Mar,2020-03-01,547099,84580,NA,Magic Kitchen,Temple Extracts,Vape Pens
1461,California,4,4.15,16.6,Black Cherry Pebbles,2,Candy,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553838,23256,NA,Magic Kitchen,Temple Extracts,Concentrates
1461,California,4,8.5,34,Black Cherry Pebbles,2,Candy,2020-07-20,20,29,2020,2020-07-19,Jul,2020-07-01,560742,21621,NA,Magic Kitchen,Temple Extracts,Vape Pens
245,Arizona,4,4.25,17,Black Label Kush,2,Flowers,2020-11-30,30,48,2020,2020-11-29,Nov,2020-11-01,579669,22114, Pre-roll,Emeralds,Cannabliss Arizona,Edibles
245,Arizona,4,4.25,17,Black Label Kush,2,Pre-Roll,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579473,21479, Pre-roll,Emeralds,Cannabliss Arizona,Edibles
1156,California,4,2.08,8.32,Blackberry Dark Chocolate Bar,2,Edibles,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581402,23337,NA,FlavRX,Paris OG,Flower
1156,California,4,6.77,27.08,Blackberry Dark Chocolate Bar,2,Edibles,2020-12-21,21,51,2020,2020-12-20,Dec,2020-12-01,539735,21481,NA,FlavRX,Paris OG,Concentrates
1156,California,4,3.75,15,Blackberry Dark Chocolate Bar,2,Chocolate,2020-05-22,22,21,2020,2020-05-17,May,2020-05-01,554092,23162,NA,FlavRX,Paris OG,Flower
1156,California,4,4.13,16.52,Blackberry Dark Chocolate Bar,2,Chocolate,2020-11-09,9,45,2020,2020-11-08,Nov,2020-11-01,575477,23583,NA,FlavRX,Paris OG,Concentrates
1603,Nevada,4,3.75,15,Blu-Cram-Strawberry Flax Granola,2,Edibles,2020-04-26,26,17,2020,2020-04-26,Apr,2020-04-01,551159,22729,NA,Panazana Baked Goodies,VERT Edibles,Edibles
1603,Nevada,3,4.95,14.850000000000001,Blu-Cram-Strawberry Flax Granola,2,Snack,2020-11-18,18,47,2020,2020-11-15,Nov,2020-11-01,577365,22720,NA,Panazana Baked Goodies,VERT Edibles,Edibles
1501,California,3,0.39,1.17,Blue Corn Chips,2,Edibles,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575640,22616,NA,Buddha Bakes,The High Church,Vapes
1501,California,3,1.65,4.949999999999999,Blue Corn Chips,2,Snack,2020-06-03,3,23,2020,2020-05-31,May,2020-05-01,555413,20726,NA,Buddha Bakes,The High Church,Vapes
189,California,3,2.1,6.300000000000001,Blue Dream Pre-Roll,2,Flowers,2020-08-05,5,32,2020,2020-08-02,Aug,2020-08-01,562540,21903, Pre-roll,Natures Remedy Collective,Bullet Concentrates,Concentrates
189,California,3,1.95,5.85,Blue Dream Pre-Roll,2,Flowers,2020-05-08,8,19,2020,2020-05-03,May,2020-05-01,552304,22884, Pre-roll,Natures Remedy Collective,Bullet Concentrates,Vape Pens
189,California,3,0.65,1.9500000000000002,Blue Dream Pre-Roll,2,Flowers,2020-05-08,8,19,2020,2020-05-03,May,2020-05-01,552290,20975, Pre-roll,Natures Remedy Collective,Bullet Concentrates,Batteries
189,California,3,0.39,1.17,Blue Dream Pre-Roll,2,Pre-Roll,2020-07-17,17,29,2020,2020-07-12,Jul,2020-07-01,560271,21294, Pre-roll,Natures Remedy Collective,Bullet Concentrates,Concentrates
189,California,3,0.55,1.6500000000000001,Blue Dream Pre-Roll,2,Pre-Roll,2020-05-16,16,20,2020,2020-05-10,May,2020-05-01,553351,22417, Pre-roll,Natures Remedy Collective,Bullet Concentrates,Vape Pens
189,California,3,2.08,6.24,Blue Dream Pre-Roll,2,Pre-Roll,2020-10-30,30,44,2020,2020-10-25,Oct,2020-10-01,573347,23203, Pre-roll,Natures Remedy Collective,Bullet Concentrates,Batteries
1405,California,3,28,84,Blue Raspberry TerpSlurp,2,Edibles,2020-11-20,20,47,2020,2020-11-15,Nov,2020-11-01,577476,POST,NA,Morsel Bakery,Standard Xtracts,Vapes
1405,California,3,1.25,3.75,Blue Raspberry TerpSlurp,2,Edibles,2020-08-07,7,32,2020,2020-08-02,Aug,2020-08-01,562576,22953,NA,Morsel Bakery,Standard Xtracts,Medical
1405,California,3,1.69,5.07,Blue Raspberry TerpSlurp,2,Edibles,2020-04-11,11,15,2020,2020-04-05,Apr,2020-04-01,549733,21169,NA,Morsel Bakery,Standard Xtracts,Batteries
1405,California,3,1.45,4.35,Blue Raspberry TerpSlurp,2,Drink,2020-09-11,11,37,2020,2020-09-06,Sep,2020-09-01,566249,22147,NA,Morsel Bakery,Standard Xtracts,Vapes
1405,California,3,3.75,11.25,Blue Raspberry TerpSlurp,2,Drink,2020-11-30,30,48,2020,2020-11-29,Nov,2020-11-01,579712,23490,NA,Morsel Bakery,Standard Xtracts,Medical
1405,California,3,0.39,1.17,Blue Raspberry TerpSlurp,2,Drink,2020-09-01,1,35,2020,2020-08-30,Aug,2020-08-01,565210,22398,NA,Morsel Bakery,Standard Xtracts,Batteries
1310,California,3,2.08,6.24,Blueberry Fruit Bar,2,Edibles,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574696,23343,NA,Sweet Peace,Saint Pablo,Vapes
1310,California,3,4.95,14.850000000000001,Blueberry Fruit Bar,2,Snack,2020-10-04,4,40,2020,2020-10-04,Oct,2020-10-01,569481,22456,NA,Sweet Peace,Saint Pablo,Vapes
393,California,3,2.08,6.24,Blueberry Hashplant,2,Flowers,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576654,22411, Pre-roll,Medi Cone,Daddy Bones Balm,Medical
393,California,3,1.25,3.75,Blueberry Hashplant,2,Pre-Roll,2020-10-19,19,42,2020,2020-10-18,Oct,2020-10-01,571837,23502, Pre-roll,Medi Cone,Daddy Bones Balm,Medical
1157,California,3,2.1,6.300000000000001,Blueberry White Chocolate Bar,2,Edibles,2020-06-14,14,24,2020,2020-06-14,Jun,2020-06-01,556724,82600,NA,FlavRX,Parmagene,Concentrates
1157,California,3,7.62,22.86,Blueberry White Chocolate Bar,2,Chocolate,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537240,21484,NA,FlavRX,Parmagene,Concentrates
100,California,3,12.5,37.5,Body Budder,2,Topical,2020-10-20,20,42,2020,2020-10-18,Oct,2020-10-01,571941,23556, Small,High Mermaid Bath &+ Body,Baked Bees Medicated Honey,Edibles
101,Arizona,3,0.79,2.37,Body Budder,2,Topical,2020-07-13,13,28,2020,2020-07-12,Jul,2020-07-01,559887,22116, Large,High Mermaid Bath &+ Body,Baked Bros,Edibles
360,California,3,8.29,24.869999999999997,Body Lotion,2,Topical,2020-08-24,24,34,2020,2020-08-23,Aug,2020-08-01,564230,84997b,NA,Scents-O-Mia,Cowlitz Gold,Flower
591,Michigan,3,0.42,1.26,Body Lotion,2,Topical,2020-06-20,20,25,2020,2020-06-14,Jun,2020-06-01,557502,21802,NA,Botanical Health Systems,Gage Green Group,Flower
173,California,3,12.46,37.38,Breath Deep Bubble Bar,2,Topical,2020-06-08,8,23,2020,2020-06-07,Jun,2020-06-01,556080,48187,NA,High Mermaid Bath &+ Body,Brass Monkey,Flower
173,California,3,3.75,11.25,Breath Deep Bubble Bar,2,Topical,2020-12-19,19,51,2020,2020-12-13,Dec,2020-12-01,539483,22728,NA,High Mermaid Bath &+ Body,Brass Monkey,Concentrates
173,California,3,1.95,5.85,Breath Deep Bubble Bar,2,Bath,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537254,22813,NA,High Mermaid Bath &+ Body,Brass Monkey,Flower
173,California,3,1.65,4.949999999999999,Breath Deep Bubble Bar,2,Bath,2020-02-20,20,8,2020,2020-02-16,Feb,2020-02-01,544460,22551,NA,High Mermaid Bath &+ Body,Brass Monkey,Concentrates
581,Washington,3,4.25,12.75,Bubba Kush with Sour Lemon Rosin,2,Flowers,2020-05-20,20,21,2020,2020-05-17,May,2020-05-01,553942,21407, Pre-roll,Pacific Remedy,Frontier Farms,Flower
581,Washington,3,0.83,2.4899999999999998,Bubba Kush with Sour Lemon Rosin,2,Pre-Roll,2020-06-03,3,23,2020,2020-05-31,May,2020-05-01,555510,85131D, Pre-roll,Pacific Remedy,Frontier Farms,Flower
746,Colorado,3,2.46,7.38,Bud Tub 1oz,2,Topical,2020-06-07,7,23,2020,2020-06-07,Jun,2020-06-01,555923,22791,NA,Bud Tub,High Tech Connect,Concentrates
746,Colorado,3,4.95,14.850000000000001,Bud Tub 1oz,2,Bath,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581451,21485,NA,Bud Tub,High Tech Connect,Concentrates
745,Colorado,3,2.1,6.300000000000001,Bud Tub 6oz,2,Topical,2020-11-24,24,47,2020,2020-11-22,Nov,2020-11-01,578357,84375,NA,Bud Tub,High Tech Concentrates,Concentrates
745,Colorado,3,4.95,14.850000000000001,Bud Tub 6oz,2,Topical,2020-06-14,14,24,2020,2020-06-14,Jun,2020-06-01,556789,22720,NA,Bud Tub,High Tech Concentrates,Vape Pens
745,Colorado,3,4.95,14.850000000000001,Bud Tub 6oz,2,Bath,2020-10-26,26,43,2020,2020-10-25,Oct,2020-10-01,572895,22223,NA,Bud Tub,High Tech Concentrates,Concentrates
745,Colorado,3,0.42,1.26,Bud Tub 6oz,2,Bath,2020-11-13,13,46,2020,2020-11-08,Nov,2020-11-01,576053,21916,NA,Bud Tub,High Tech Concentrates,Vape Pens
1216,California,3,2.1,6.300000000000001,Burnt Caramel Meltaways (100mg),2,Edibles,2020-03-28,28,13,2020,2020-03-22,Mar,2020-03-01,547910,85197,NA,GFarma Labs,PUF,Vapes
1216,California,3,1.25,3.75,Burnt Caramel Meltaways (100mg),2,Chocolate,2020-11-14,14,46,2020,2020-11-08,Nov,2020-11-01,576323,84519B,NA,GFarma Labs,PUF,Vapes
1565,California,3,2.5,7.5,Buzz Energy Bar Mini,2,Edibles,2020-03-04,4,10,2020,2020-03-01,Mar,2020-03-01,545667,22805,NA,Swerve Confections,Tropical Seeds Company (SPAIN),Flower
1565,California,3,2.95,8.850000000000001,Buzz Energy Bar Mini,2,Snack,2020-05-04,4,18,2020,2020-05-03,May,2020-05-01,551776,21164,NA,Swerve Confections,Tropical Seeds Company (SPAIN),Flower
1527,Michigan,3,0.85,2.55,Cake pop,2,Edibles,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579470,21790, Champagne,Buddha Bakes,THON,Concentrates
1527,Michigan,3,7.46,22.38,Cake pop,2,Edibles,2020-11-07,7,45,2020,2020-11-01,Nov,2020-11-01,574856,23382, Champagne,Buddha Bakes,THON,Edibles
1527,Michigan,3,1.45,4.35,Cake pop,2,Edibles,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537254,22142, Champagne,Buddha Bakes,THON,Medical
1527,Michigan,3,2.95,8.850000000000001,Cake pop,2,Snack,2020-05-11,11,19,2020,2020-05-10,May,2020-05-01,552826,20914, Champagne,Buddha Bakes,THON,Concentrates
1527,Michigan,3,0.95,2.8499999999999996,Cake pop,2,Snack,2020-02-27,27,9,2020,2020-02-23,Feb,2020-02-01,545045,72122, Champagne,Buddha Bakes,THON,Edibles
1527,Michigan,3,1.66,4.9799999999999995,Cake pop,2,Snack,2020-12-13,13,50,2020,2020-12-13,Dec,2020-12-01,538566,21945, Champagne,Buddha Bakes,THON,Medical
888,California,3,1.63,4.89,California Finest Magar by Jean Carlos,2,Flowers,2020-10-06,6,40,2020,2020-10-04,Oct,2020-10-01,569898,22603, Pre-roll,California Finest,KOMA Brands,Concentrates
888,California,3,1.65,4.949999999999999,California Finest Magar by Jean Carlos,2,Flowers,2020-04-05,5,14,2020,2020-04-05,Apr,2020-04-01,548984,22551, Pre-roll,California Finest,KOMA Brands,Edibles
888,California,3,1.25,3.75,California Finest Magar by Jean Carlos,2,Pre-Roll,2020-01-07,7,1,2020,2020-01-05,Jan,2020-01-01,540469,21355, Pre-roll,California Finest,KOMA Brands,Concentrates
888,California,3,4.25,12.75,California Finest Magar by Jean Carlos,2,Pre-Roll,2020-10-09,9,41,2020,2020-10-04,Oct,2020-10-01,570228,22960, Pre-roll,California Finest,KOMA Brands,Edibles
1481,California,3,1.66,4.9799999999999995,Cannabis,2,Edibles,2020-01-07,7,1,2020,2020-01-05,Jan,2020-01-01,540468,85061W,Chemo 250mg Capsule,Canna Magic,The Cannabliss Company,Concentrates
1481,California,3,1.65,4.949999999999999,Cannabis,2,Pill,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579399,20727,Chemo 250mg Capsule,Canna Magic,The Cannabliss Company,Concentrates
40,California,3,8.29,24.869999999999997,Cannabis Rose Soap,2,Topical,2020-05-17,17,20,2020,2020-05-17,May,2020-05-01,553543,22502,NA,Cannabinique,Alaskan Built Seeds,Flower
40,California,3,6.63,19.89,Cannabis Rose Soap,2,Bath,2020-11-25,25,48,2020,2020-11-22,Nov,2020-11-01,578833,85123a,NA,Cannabinique,Alaskan Built Seeds,Flower
420,California,3,4.95,14.850000000000001,Cannabis Salve,2,Topical,2020-10-28,28,44,2020,2020-10-25,Oct,2020-10-01,573264,23355,NA,Pure / Spiral Heart,Diablo Xtracts,Concentrates
763,California,3,0.42,1.26,Cannabis Salve,2,Topical,2020-11-03,3,44,2020,2020-11-01,Nov,2020-11-01,574298,22817,NA,HappyDay Botanicals,hmbldt,Vapes
1482,California,3,7.46,22.38,Cannabis-Cemo 100mg Capsule,2,Edibles,2020-11-14,14,46,2020,2020-11-08,Nov,2020-11-01,576339,22750,NA,Canna Magic,The Certified Skunk,Concentrates
1482,California,3,4.95,14.850000000000001,Cannabis-Cemo 100mg Capsule,2,Edibles,2020-08-17,17,33,2020,2020-08-16,Aug,2020-08-01,563557,22456,NA,Canna Magic,The Certified Skunk,Batteries
1482,California,3,4.15,12.450000000000001,Cannabis-Cemo 100mg Capsule,2,Pill,2020-07-26,26,30,2020,2020-07-26,Jul,2020-07-01,561363,84997A,NA,Canna Magic,The Certified Skunk,Concentrates
1482,California,3,2.95,8.850000000000001,Cannabis-Cemo 100mg Capsule,2,Pill,2020-12-12,12,50,2020,2020-12-06,Dec,2020-12-01,538369,22454,NA,Canna Magic,The Certified Skunk,Batteries
1095,California,3,0.83,2.4899999999999998,CannaCafe,2,Edibles,2020-05-25,25,21,2020,2020-05-24,May,2020-05-01,554694,21094, French Roast,Paramount,NugRun Concentrates,Concentrates
1095,California,3,4.95,14.850000000000001,CannaCafe,2,Edibles,2020-08-03,3,31,2020,2020-08-02,Aug,2020-08-01,562219,22138, French Roast,Paramount,NugRun Concentrates,Batteries
1095,California,3,2.1,6.300000000000001,CannaCafe,2,Drink,2020-02-22,22,8,2020,2020-02-16,Feb,2020-02-01,544678,22212, French Roast,Paramount,NugRun Concentrates,Concentrates
1095,California,3,1.65,4.949999999999999,CannaCafe,2,Drink,2020-12-14,14,50,2020,2020-12-13,Dec,2020-12-01,538853,75013B, French Roast,Paramount,NugRun Concentrates,Batteries
1120,Colorado,3,4.13,12.39,Capsules (100mg),2,Edibles,2020-07-21,21,29,2020,2020-07-19,Jul,2020-07-01,560780,22386,NA,MEDiBISRX,Old School Breeders Association,Flower
1120,Colorado,3,4.95,14.850000000000001,Capsules (100mg),2,Pill,2020-09-22,22,38,2020,2020-09-20,Sep,2020-09-01,567809,22112,NA,MEDiBISRX,Old School Breeders Association,Flower
1121,Washington,3,5.95,17.85,Capsules (50mg),2,Edibles,2020-04-14,14,15,2020,2020-04-12,Apr,2020-04-01,550145,85014A,NA,MEDiBISRX,Oleum Extracts,Concentrates
1121,Washington,3,1.65,4.949999999999999,Capsules (50mg),2,Edibles,2020-05-20,20,21,2020,2020-05-17,May,2020-05-01,553937,22555,NA,MEDiBISRX,Oleum Extracts,Vape Pens
1121,Washington,3,0.65,1.9500000000000002,Capsules (50mg),2,Pill,2020-03-07,7,10,2020,2020-03-01,Mar,2020-03-01,545838,22227,NA,MEDiBISRX,Oleum Extracts,Concentrates
1121,Washington,3,2.08,6.24,Capsules (50mg),2,Pill,2020-03-13,13,11,2020,2020-03-08,Mar,2020-03-01,546421,21166,NA,MEDiBISRX,Oleum Extracts,Vape Pens
1149,California,3,5.95,17.85,Caramel Apple,2,Edibles,2020-09-11,11,37,2020,2020-09-06,Sep,2020-09-01,566254,21755,NA,Sweet Cali,Panacea,Concentrates
1149,California,3,0.83,2.4899999999999998,Caramel Apple,2,Edibles,2020-11-25,25,48,2020,2020-11-22,Nov,2020-11-01,578844,23379,NA,Sweet Cali,Panacea,Vape Pens
1149,California,3,0.65,1.9500000000000002,Caramel Apple,2,Candy,2020-01-13,13,2,2020,2020-01-12,Jan,2020-01-01,541008,21084,NA,Sweet Cali,Panacea,Concentrates
1149,California,3,4.96,14.879999999999999,Caramel Apple,2,Candy,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576837,21559,NA,Sweet Cali,Panacea,Vape Pens
1359,California,3,2.48,7.4399999999999995,Caramel Candy Apple Pop (100mg),2,Edibles,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581217,90208,NA,Dank Granny,Skunk Feather Concentrates,Concentrates
1359,California,3,4.13,12.39,Caramel Candy Apple Pop (100mg),2,Edibles,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,574950,23203,NA,Dank Granny,Skunk Feather Concentrates,Vape Pens
1359,California,3,3.29,9.870000000000001,Caramel Candy Apple Pop (100mg),2,Edibles,2020-07-05,5,27,2020,2020-07-05,Jul,2020-07-01,559055,84913A,NA,Dank Granny,Skunk Feather Concentrates,Batteries
1359,California,3,1.25,3.75,Caramel Candy Apple Pop (100mg),2,Candy,2020-11-20,20,47,2020,2020-11-15,Nov,2020-11-01,577469,21774,NA,Dank Granny,Skunk Feather Concentrates,Concentrates
1359,California,3,4.95,14.850000000000001,Caramel Candy Apple Pop (100mg),2,Candy,2020-01-07,7,1,2020,2020-01-05,Jan,2020-01-01,540413,22720,NA,Dank Granny,Skunk Feather Concentrates,Vape Pens
1359,California,3,2.46,7.38,Caramel Candy Apple Pop (100mg),2,Candy,2020-06-20,20,25,2020,2020-06-14,Jun,2020-06-01,557481,21080,NA,Dank Granny,Skunk Feather Concentrates,Batteries
1455,California,3,5.95,17.85,Caramel Chewees,2,Edibles,2020-05-03,3,18,2020,2020-05-03,May,2020-05-01,551564,21042,NA,Magic Kitchen,Tahoe Harvest Collection,Flower
1455,California,3,12.46,37.38,Caramel Chewees,2,Edibles,2020-11-11,11,46,2020,2020-11-08,Nov,2020-11-01,575875,23534,NA,Magic Kitchen,Tahoe Harvest Collection,Concentrates
1455,California,3,0.83,2.4899999999999998,Caramel Chewees,2,Edibles,2020-11-02,2,44,2020,2020-11-01,Nov,2020-11-01,574063,23182,NA,Magic Kitchen,Tahoe Harvest Collection,Medical
1455,California,3,4.95,14.850000000000001,Caramel Chewees,2,Candy,2020-10-04,4,40,2020,2020-10-04,Oct,2020-10-01,569488,22111,NA,Magic Kitchen,Tahoe Harvest Collection,Flower
1455,California,3,5.95,17.85,Caramel Chewees,2,Candy,2020-04-12,12,15,2020,2020-04-12,Apr,2020-04-01,549741,22499,NA,Magic Kitchen,Tahoe Harvest Collection,Concentrates
1455,California,3,1.25,3.75,Caramel Chewees,2,Candy,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,578074,23333,NA,Magic Kitchen,Tahoe Harvest Collection,Medical
1388,California,3,1.65,4.949999999999999,Caramel Pops,2,Edibles,2020-02-22,22,8,2020,2020-02-16,Feb,2020-02-01,544670,22859,NA,Gummiez,Southern Humboldt Royal Cannabis Company,Flower
1388,California,3,0.42,1.26,Caramel Pops,2,Candy,2020-04-14,14,15,2020,2020-04-12,Apr,2020-04-01,550152,21916,NA,Gummiez,Southern Humboldt Royal Cannabis Company,Flower
1087,Ontario,3,4.95,14.850000000000001,Caramel with Cashew & Apricot,2,Edibles,2020-10-27,27,43,2020,2020-10-25,Oct,2020-10-01,572931,23532,NA,Sababa,Norso Farms,Edibles
1087,Ontario,3,5.79,17.37,Caramel with Cashew & Apricot,2,Snack,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575607,23236,NA,Sababa,Norso Farms,Edibles
1456,Nevada,3,2.95,8.850000000000001,Caramel with Roasted Almonds Chewees,2,Edibles,2020-05-18,18,20,2020,2020-05-17,May,2020-05-01,553710,22666,NA,Magic Kitchen,Tahoe Hydroponics,Flower
1456,Nevada,3,4.95,14.850000000000001,Caramel with Roasted Almonds Chewees,2,Candy,2020-06-08,8,23,2020,2020-06-07,Jun,2020-06-01,556043,22139,NA,Magic Kitchen,Tahoe Hydroponics,Flower
1613,Oregon,3,3.36,10.08,CBD Bar (25mg),2,Edibles,2020-12-13,13,50,2020,2020-12-13,Dec,2020-12-01,538566,22295,NA,Cali Gold,Volcano Extracts,Concentrates
1613,Oregon,3,1.63,4.89,CBD Bar (25mg),2,Chocolate,2020-09-28,28,39,2020,2020-09-27,Sep,2020-09-01,568716,22753,NA,Cali Gold,Volcano Extracts,Concentrates
1390,California,3,2.95,8.850000000000001,CBD Bites,2,Edibles,2020-02-03,3,5,2020,2020-02-02,Feb,2020-02-01,543108,85123A,NA,Gaia Bounty,Southern Oregon Seeds,Flower
1390,California,3,1.95,5.85,CBD Bites,2,Snack,2020-05-23,23,21,2020,2020-05-17,May,2020-05-01,554202,21156,NA,Gaia Bounty,Southern Oregon Seeds,Flower
1367,California,3,0.83,2.4899999999999998,CBD capsules,2,Edibles,2020-08-30,30,35,2020,2020-08-30,Aug,2020-08-01,564754,21084,NA,Dab Society Extracts,Slump Wax,Concentrates
1367,California,3,0.42,1.26,CBD capsules,2,Edibles,2020-07-06,6,27,2020,2020-07-05,Jul,2020-07-01,559106,23002,NA,Dab Society Extracts,Slump Wax,Vape Pens
1367,California,3,4.13,12.39,CBD capsules,2,Edibles,2020-09-02,2,36,2020,2020-08-30,Aug,2020-08-01,565396,46776E,NA,Dab Society Extracts,Slump Wax,Edibles
1367,California,3,2.95,8.850000000000001,CBD capsules,2,Pill,2020-12-04,4,49,2020,2020-11-29,Nov,2020-11-01,580503,22910,NA,Dab Society Extracts,Slump Wax,Concentrates
1367,California,3,2.95,8.850000000000001,CBD capsules,2,Pill,2020-12-02,2,49,2020,2020-11-29,Nov,2020-11-01,580162,22086,NA,Dab Society Extracts,Slump Wax,Vape Pens
1367,California,3,2.1,6.300000000000001,CBD capsules,2,Pill,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574683,22748,NA,Dab Society Extracts,Slump Wax,Edibles
1427,Oregon,3,2.51,7.529999999999999,CBD Original Almond Butter,2,Edibles,2020-12-23,23,52,2020,2020-12-20,Dec,2020-12-01,539958,21147,NA,Highland Pantry,SugarTop Buddery,Flower
1427,Oregon,3,0.42,1.26,CBD Original Almond Butter,2,Spread,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553856,22998,NA,Highland Pantry,SugarTop Buddery,Flower
244,Colorado,3,6.25,18.75,CBD Queen,2,Flowers,2020-05-24,24,21,2020,2020-05-24,May,2020-05-01,554348,23091, Pre-roll,Emeralds,Cannabitz by MJ2 edibles,Edibles
244,Colorado,3,4.95,14.850000000000001,CBD Queen,2,Pre-Roll,2020-04-07,7,14,2020,2020-04-05,Apr,2020-04-01,549192,22476, Pre-roll,Emeralds,Cannabitz by MJ2 edibles,Edibles
658,California,3,4.13,12.39,CBD Soaking Salts,2,Topical,2020-07-04,4,27,2020,2020-06-28,Jun,2020-06-01,558774,20713, 6oz,Sacred Herb Medicinals,Green Common Sense (SPAIN),Flower
658,California,3,2.95,8.850000000000001,CBD Soaking Salts,2,Bath,2020-06-15,15,24,2020,2020-06-14,Jun,2020-06-01,556882,21733, 6oz,Sacred Herb Medicinals,Green Common Sense (SPAIN),Flower
1437,Michigan,3,8.29,24.869999999999997,CBD Taffy,2,Edibles,2020-06-08,8,23,2020,2020-06-07,Jun,2020-06-01,556108,23169,NA,Mountain Top Edibles,Supreme OG Kush,Flower
1437,Michigan,3,10.79,32.37,CBD Taffy,2,Edibles,2020-10-10,10,41,2020,2020-10-04,Oct,2020-10-01,570465,22720,NA,Mountain Top Edibles,Supreme OG Kush,Concentrates
1437,Michigan,3,0.83,2.4899999999999998,CBD Taffy,2,Candy,2020-10-12,12,41,2020,2020-10-11,Oct,2020-10-01,570872,22821,NA,Mountain Top Edibles,Supreme OG Kush,Flower
1437,Michigan,3,0.65,1.9500000000000002,CBD Taffy,2,Candy,2020-03-09,9,10,2020,2020-03-08,Mar,2020-03-01,546105,20974,NA,Mountain Top Edibles,Supreme OG Kush,Concentrates
256,California,3,0.83,2.4899999999999998,CBD THCV,2,Flowers,2020-10-04,4,40,2020,2020-10-04,Oct,2020-10-01,569544,22616, Pre-roll,Medi Cone,CannaPro,Medical
256,California,3,1.45,4.35,CBD THCV,2,Pre-Roll,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574691,23138, Pre-roll,Medi Cone,CannaPro,Medical
622,Michigan,3,1.25,3.75,CBD Topical Pain Relief,2,Topical,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574734,22975, .3oz,Empower Bodycare,Ghost SHO,Flower
622,Michigan,3,3.25,9.75,CBD Topical Pain Relief,2,Topical,2020-05-11,11,19,2020,2020-05-10,May,2020-05-01,552852,22989, .3oz,Empower Bodycare,Ghost SHO,Concentrates
8,California,3,1.65,4.949999999999999,CBD-Rich Recovery Salve,2,Topical,2020-03-20,20,12,2020,2020-03-15,Mar,2020-03-01,547042,22469, 5ml Sample,Turtle Bud,2020 Private Reserve Pre Rolls,Flower
9,California,3,10.95,32.849999999999994,CBD-Rich Recovery Salve,2,Topical,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,576895,21843,NA,Turtle Bud,23 Oils,Concentrates
1633,Washington,3,2.13,6.39,Chai Latte Chocolate Bar,2,Edibles,2020-01-06,6,1,2020,2020-01-05,Jan,2020-01-01,540355,22417,NA,Leif Medicinals,Wet Genetics,Flower
